date,sector,open,high,low,close
2023-07-31,Financial Services,9569.3,9837.18,9529.01,9705.0
2023-08-15,Financial Services,9712.58,9728.66,9369.44,9437.49
2023-08-31,Financial Services,9375.95,9589.95,9340.42,9448.38
2023-09-15,Financial Services,9449.31,9924.88,9416.46,9907.76
2023-09-30,Financial Services,9884.45,9914.28,9530.2,9624.96
2023-10-15,Financial Services,9625.05,9703.55,9488.59,9635.7
2023-10-31,Financial Services,9634.21,9711.31,9133.3,9327.17
2023-11-15,Financial Services,9319.92,9670.84,9277.72,9648.72
2023-11-30,Financial Services,9642.04,9807.05,9518.79,9788.29
2023-12-15,Financial Services,9816.11,10498.7,9810.3,10483.19
2023-12-31,Financial Services,10487.34,10507.88,10168.0,10465.74
2024-01-15,Financial Services,10464.94,10578.77,10333.49,10560.63
2024-01-31,Financial Services,10560.33,10604.36,9846.05,10215.02
2024-02-15,Financial Services,10244.75,10366.85,9896.07,10204.43
2024-02-29,Financial Services,10267.3,10414.76,10068.05,10178.18
2024-03-15,Financial Services,10209.45,10440.31,10039.27,10139.79
2024-03-31,Financial Services,10129.06,10377.21,9963.83,10315.35
2024-04-15,Financial Services,10373.56,10759.46,10372.26,10458.01
2024-04-30,Financial Services,10389.51,10929.47,10240.78,10823.6
2024-05-15,Financial Services,10814.61,10959.59,10258.67,10456.3
2024-05-31,Financial Services,10511.63,10878.5,10419.28,10662.45
2024-06-15,Financial Services,11045.93,11110.26,9958.81,11053.5
2024-06-30,Financial Services,11081.12,11567.41,11035.31,11419.01
2024-07-15,Financial Services,11429.5,11680.75,11403.1,11574.67
2024-07-31,Financial Services,11579.5,11605.55,11182.96,11474.16
2024-08-15,Financial Services,11504.48,11537.11,10957.62,11024.67
2024-08-31,Financial Services,11102.82,11600.48,11049.92,11560.27
2024-09-15,Financial Services,11607.19,11746.97,11444.0,11738.08
2024-09-30,Financial Services,11769.13,12190.71,11715.21,11910.71
2024-10-15,Financial Services,11895.53,11966.24,11251.73,11636.78
2024-10-31,Financial Services,11601.27,11741.31,11266.23,11516.95
2024-11-15,Financial Services,11590.96,11691.04,11075.59,11168.03
2024-11-30,Financial Services,11180.22,11727.66,11088.7,11578.2
2024-12-15,Financial Services,11561.63,12024.56,11497.31,11993.45
2024-12-31,Financial Services,11980.41,12033.04,11329.02,11384.38
2025-01-15,Financial Services,11400.29,11636.61,10676.21,10883.5
2025-01-31,Financial Services,10979.53,11084.27,10632.42,11054.71
2025-02-15,Financial Services,11076.94,11283.62,10715.0,10849.75
2025-02-28,Financial Services,10797.67,10979.92,10666.43,10720.55
2020-01-15,Fmcg,11450.53,11870.03,11264.97,11854.99
2020-01-31,Fmcg,11880.44,11990.15,11623.41,11641.54
2020-02-15,Fmcg,11737.28,11782.7,11236.92,11531.89
2020-02-29,Fmcg,11569.18,11587.27,10870.95,10963.84
2020-03-15,Fmcg,11028.14,11208.99,8771.88,9781.62
2020-03-31,Fmcg,9701.51,10281.83,8491.04,10254.89
2020-04-15,Fmcg,10306.82,11239.35,9813.13,11169.36
2020-04-30,Fmcg,11151.51,11360.12,10597.26,10770.7
2020-05-15,Fmcg,10609.29,10629.72,9805.68,10077.72
2020-05-31,Fmcg,10153.56,10922.88,9959.38,10897.67
2020-06-15,Fmcg,10981.65,11255.73,10641.81,10724.17
2020-06-30,Fmcg,10848.36,11414.31,10600.82,11258.33
2020-07-15,Fmcg,11276.86,11558.18,11228.51,11500.99
2020-07-31,Fmcg,11511.66,11724.62,11316.77,11445.45
2020-08-15,Fmcg,11458.68,11932.98,11384.31,11595.24
2020-08-31,Fmcg,11635.69,11836.78,11310.47,11348.47
2020-09-15,Fmcg,11387.9,11575.09,11231.25,11380.33
2020-09-30,Fmcg,11412.14,11438.94,10724.11,11051.22
2020-10-15,Fmcg,11154.9,11255.35,10939.75,10965.92
2020-10-31,Fmcg,11002.88,11218.06,10888.58,10922.64
2020-11-15,Fmcg,10935.39,11608.61,10872.33,11567.74
2020-11-30,Fmcg,11621.73,11818.59,11355.47,11725.56
2020-12-15,Fmcg,11846.64,12782.46,11684.48,12554.12
2020-12-31,Fmcg,12594.61,12701.87,12010.19,12608.96
2021-01-15,Fmcg,12650.07,12883.17,12497.6,12753.0
2021-01-31,Fmcg,12767.14,12860.15,12163.36,12218.24
2021-02-15,Fmcg,12253.59,12894.55,12174.16,12501.3
2021-02-28,Fmcg,12558.98,12568.4,11923.33,11966.59
2021-03-15,Fmcg,12033.39,12396.44,11965.33,12216.1
2021-03-31,Fmcg,12238.69,12896.02,12136.98,12875.4
2021-04-15,Fmcg,12911.42,13123.79,12565.6,12844.58
2021-04-30,Fmcg,12916.95,12964.12,12474.11,12508.59
2021-05-15,Fmcg,12461.68,13011.69,12453.89,12990.42
2021-05-31,Fmcg,13102.54,13146.5,12863.34,13130.73
2021-06-15,Fmcg,13173.46,13416.76,13038.99,13407.03
2021-06-30,Fmcg,13441.95,13638.89,13315.71,13517.95
2021-07-15,Fmcg,13576.26,13683.54,13500.23,13581.88
2021-07-31,Fmcg,13624.99,13732.93,13408.43,13480.98
2021-08-15,Fmcg,13527.62,13796.01,13404.33,13692.07
2021-08-31,Fmcg,13716.75,14613.31,13642.12,14580.82
2021-09-15,Fmcg,14636.84,15029.38,14567.82,14936.76
2021-09-30,Fmcg,14945.48,15392.43,14838.99,14862.21
2021-10-15,Fmcg,14856.08,15375.01,14687.09,15230.14
2021-10-31,Fmcg,15357.54,15425.89,13899.08,14002.76
2021-11-15,Fmcg,14024.22,14407.15,13958.36,14375.36
2021-11-30,Fmcg,14437.53,14440.62,13459.18,13689.37
2021-12-15,Fmcg,13762.6,14110.75,13473.38,13729.54
2021-12-31,Fmcg,13811.53,13811.53,13078.95,13784.58
2022-01-15,Fmcg,13820.82,14048.72,13768.75,13932.85
2022-01-31,Fmcg,13948.01,14084.59,13019.12,13460.95
2022-02-15,Fmcg,13579.65,13895.47,13079.0,13384.59
2022-02-28,Fmcg,13436.95,13487.62,12650.94,13007.67
2022-03-15,Fmcg,12961.01,13257.55,12317.14,13123.52
2022-03-31,Fmcg,13238.47,13562.66,12963.39,13334.89
2022-04-15,Fmcg,13335.59,14203.15,13322.39,14077.05
2022-04-30,Fmcg,14039.42,14305.57,13681.45,14082.17
2022-05-15,Fmcg,13994.42,14272.6,13124.68,13481.82
2022-05-31,Fmcg,13531.08,14244.31,13401.5,14166.7
2022-06-15,Fmcg,14228.83,14358.31,13464.29,13496.63
2022-06-30,Fmcg,13572.64,13946.87,13168.08,13766.1
2022-07-15,Fmcg,13722.84,15102.55,13676.1,15091.92
2022-07-31,Fmcg,15148.11,15528.84,15014.03,15489.37
2022-08-15,Fmcg,15527.74,15765.06,15364.92,15471.79
2022-08-31,Fmcg,15505.64,15973.95,15316.69,15954.27
2022-09-15,Fmcg,15859.42,16240.56,15773.67,16077.6
2022-09-30,Fmcg,16006.4,16523.35,15660.56,16180.06
2022-10-15,Fmcg,16182.35,16255.36,15568.84,15775.01
2022-10-31,Fmcg,15735.99,16318.02,15686.4,16131.19
2022-11-15,Fmcg,16169.83,16410.95,15850.17,15994.23
2022-11-30,Fmcg,15979.24,16620.24,15821.43,16525.65
2022-12-15,Fmcg,16567.37,16811.25,16307.87,16543.28
2022-12-31,Fmcg,16522.45,16723.16,15919.3,16075.3
2023-01-15,Fmcg,16115.16,16312.38,15887.2,15988.21
2023-01-31,Fmcg,15989.72,16274.0,15829.32,16108.25
2023-02-15,Fmcg,16167.14,16699.98,15781.79,16494.63
2023-02-28,Fmcg,16537.5,16569.62,16067.88,16162.14
2023-03-15,Fmcg,16136.72,16545.17,16016.48,16031.27
2023-03-31,Fmcg,16027.95,16501.53,15966.13,16487.02
2023-04-15,Fmcg,16508.59,16727.7,16365.84,16647.47
2023-04-30,Fmcg,16675.63,17297.8,16621.02,17238.74
2023-05-15,Fmcg,17281.5,17822.25,17181.99,17782.13
2023-05-31,Fmcg,17814.31,18299.42,17409.88,18253.41
2023-06-15,Fmcg,18268.9,18695.2,18111.2,18620.8
2023-06-30,Fmcg,18644.79,18807.95,18334.97,18690.49
2023-07-15,Fmcg,18620.22,19318.33,18620.14,19173.93
2023-07-31,Fmcg,19171.88,19552.77,18737.73,18986.42
2023-08-15,Fmcg,19001.69,19051.16,18394.46,18611.79
2023-08-31,Fmcg,18604.32,18874.29,18401.8,18464.75
2023-09-15,Fmcg,18503.72,18984.43,18426.26,18797.96
2023-09-30,Fmcg,18811.83,18999.62,18556.68,18679.41
2023-10-15,Fmcg,18656.22,19058.9,18498.46,19012.71
2023-10-31,Fmcg,18992.93,19130.96,18233.34,18518.38
2023-11-15,Fmcg,18570.72,19023.17,18428.63,18975.51
2023-11-30,Fmcg,18984.65,19214.84,18909.31,19157.37
2023-12-15,Fmcg,19212.51,19855.72,19212.51,19573.38
2023-12-31,Fmcg,19548.72,20487.66,19429.29,20467.98
2024-01-15,Fmcg,20507.21,20863.68,20223.95,20420.29
2024-01-31,Fmcg,20466.41,20495.61,19685.98,19892.86
2024-02-15,Fmcg,19979.2,20124.63,19128.46,19236.15
2024-02-29,Fmcg,19312.21,19669.64,19194.38,19447.87
2024-03-15,Fmcg,19503.13,19711.24,19037.6,19384.42
2024-03-31,Fmcg,19375.46,19421.33,18827.22,19318.4
2024-04-15,Fmcg,19362.35,19568.37,18970.12,19133.33
2024-04-30,Fmcg,19063.85,19762.88,18873.79,19611.99
2024-05-15,Fmcg,19609.8,20215.95,19483.05,19651.27
2024-05-31,Fmcg,19674.35,20164.18,19462.66,19528.82
2024-06-15,Fmcg,19967.45,21029.47,19021.69,20714.99
2024-06-30,Fmcg,20737.89,20807.66,20282.15,20549.55
2024-07-15,Fmcg,20588.69,21781.83,20521.26,21750.24
2024-07-31,Fmcg,21805.41,22860.74,21760.93,22507.43
2024-08-15,Fmcg,22565.57,22669.16,21581.08,22241.92
2024-08-31,Fmcg,22342.9,23212.83,22270.55,23022.21
2024-09-15,Fmcg,23095.82,23878.89,22942.15,23691.78
2024-09-30,Fmcg,23711.37,24109.51,23411.23,23787.61
2024-10-15,Fmcg,23816.19,23837.28,22536.46,22807.39
2024-10-31,Fmcg,22825.59,22825.59,21268.35,21663.37
2024-11-15,Fmcg,21917.8,21917.8,20432.82,20457.56
2024-11-30,Fmcg,20569.61,21479.47,20272.99,21213.42
2024-12-15,Fmcg,21201.65,21267.11,20373.65,20864.1
2024-12-31,Fmcg,20916.37,20942.88,20314.15,20771.92
2025-01-15,Fmcg,20854.21,21215.46,20109.68,20240.45
2025-01-31,Fmcg,20359.54,20576.35,19877.34,20555.27
2025-02-15,Fmcg,20619.5,21428.35,19173.84,19233.29
2025-02-28,Fmcg,19160.68,19261.43,18325.03,18382.82
2020-01-15,Healthcare,13429.02,13802.54,13316.31,13788.07
2020-01-31,Healthcare,13812.95,14414.14,13805.21,13957.01
2020-02-15,Healthcare,13950.43,14529.81,13684.64,14415.0
2020-02-29,Healthcare,14460.66,14663.74,13468.47,13480.1
2020-03-15,Healthcare,13606.57,14315.67,11235.37,12675.33
2020-03-31,Healthcare,12550.32,12783.01,10947.99,12148.57
2020-04-15,Healthcare,12271.45,15280.77,11878.39,14757.68
2020-04-30,Healthcare,14800.38,15829.59,14698.3,15332.39
2020-05-15,Healthcare,15254.13,15586.09,14953.21,15029.45
2020-05-31,Healthcare,15085.68,15681.99,14829.85,15646.4
2020-06-15,Healthcare,15786.1,16408.56,15567.14,16172.5
2020-06-30,Healthcare,16302.25,16883.2,15928.87,16262.97
2020-07-15,Healthcare,16276.35,16840.35,16126.12,16738.21
2020-07-31,Healthcare,16769.38,18327.04,16659.12,18284.76
2020-08-15,Healthcare,18349.16,19846.11,18284.23,19114.4
2020-08-31,Healthcare,19248.38,19487.94,18325.07,18387.62
2020-09-15,Healthcare,18362.45,19442.41,18319.65,19318.12
2020-09-30,Healthcare,19457.62,20689.07,18887.26,19799.24
2020-10-15,Healthcare,19898.9,20658.76,19593.51,19653.37
2020-10-31,Healthcare,19707.51,20035.43,19092.17,19257.76
2020-11-15,Healthcare,19325.62,20002.03,18882.29,19938.94
2020-11-30,Healthcare,20005.17,20435.5,19577.19,20318.54
2020-12-15,Healthcare,20538.37,21454.36,20406.67,21139.11
2020-12-31,Healthcare,21245.9,21827.51,20181.17,21681.24
2021-01-15,Healthcare,21726.21,22464.34,21673.14,22034.93
2021-01-31,Healthcare,22050.22,22079.42,20568.07,20628.71
2021-02-15,Healthcare,20716.29,22062.65,20367.46,21923.98
2021-02-28,Healthcare,21959.35,22093.5,20626.48,20855.65
2021-03-15,Healthcare,21076.06,21666.64,20806.21,21068.44
2021-03-31,Healthcare,21130.21,21368.48,19863.84,21328.21
2021-04-15,Healthcare,21409.72,23047.46,21236.14,22582.42
2021-04-30,Healthcare,22706.53,23777.29,22506.88,23530.7
2021-05-15,Healthcare,23591.57,24804.32,23288.6,24090.62
2021-05-31,Healthcare,24210.45,24832.81,23945.84,24534.98
2021-06-15,Healthcare,24639.38,25606.44,24379.92,25323.69
2021-06-30,Healthcare,25359.7,25728.72,24435.1,25589.02
2021-07-15,Healthcare,25660.2,26182.17,25599.64,26014.92
2021-07-31,Healthcare,26089.16,26672.48,25332.57,26156.18
2021-08-15,Healthcare,26386.72,26683.13,25663.61,25880.69
2021-08-31,Healthcare,25949.05,26592.15,25374.36,26569.77
2021-09-15,Healthcare,26640.46,26894.69,26380.2,26879.99
2021-09-30,Healthcare,26934.19,26979.05,25528.24,26092.64
2021-10-15,Healthcare,26031.18,26745.78,25973.7,26442.42
2021-10-31,Healthcare,26534.08,26586.35,24502.92,25033.89
2021-11-15,Healthcare,25077.87,25725.83,24899.31,25684.33
2021-11-30,Healthcare,25766.41,25980.32,24457.26,25501.8
2021-12-15,Healthcare,25588.07,25696.09,24576.0,25170.05
2021-12-31,Healthcare,25294.21,26222.98,23988.82,26205.73
2022-01-15,Healthcare,26298.02,26332.13,25532.87,25767.26
2022-01-31,Healthcare,25798.79,25800.81,23364.06,24103.73
2022-02-15,Healthcare,24295.8,24935.22,23701.72,24108.3
2022-02-28,Healthcare,24279.82,24376.06,22458.19,23356.48
2022-03-15,Healthcare,23266.48,24316.53,22295.65,23881.36
2022-03-31,Healthcare,24098.97,24709.23,23842.13,24303.83
2022-04-15,Healthcare,24388.02,25129.65,24258.01,24889.4
2022-04-30,Healthcare,24840.0,25108.96,24140.52,24340.88
2022-05-15,Healthcare,24162.24,24263.67,21842.55,22318.05
2022-05-31,Healthcare,22410.31,23233.58,21766.92,22466.6
2022-06-15,Healthcare,22569.64,22569.64,21509.03,21727.72
2022-06-30,Healthcare,21811.19,21886.59,20847.55,21605.93
2022-07-15,Healthcare,21601.13,22746.82,21449.43,22591.91
2022-07-31,Healthcare,22754.65,22926.3,22109.43,22901.59
2022-08-15,Healthcare,23013.49,23372.25,22709.2,23047.47
2022-08-31,Healthcare,23046.29,23376.59,22271.39,23013.78
2022-09-15,Healthcare,22896.68,23362.52,22640.48,22994.31
2022-09-30,Healthcare,22991.57,23453.76,22360.95,23340.5
2022-10-15,Healthcare,23286.97,23875.16,22975.02,23324.89
2022-10-31,Healthcare,23251.61,23958.33,23251.61,23924.28
2022-11-15,Healthcare,23963.99,24676.73,23430.54,23782.76
2022-11-30,Healthcare,23722.02,24027.74,23256.81,23945.61
2022-12-15,Healthcare,23993.9,24060.71,23202.71,23387.91
2022-12-31,Healthcare,23289.37,23851.01,22940.5,23033.66
2023-01-15,Healthcare,23028.26,23315.68,22848.14,23065.21
2023-01-31,Healthcare,23077.64,23161.0,22349.54,22491.63
2023-02-15,Healthcare,22555.38,22712.15,22001.91,22260.65
2023-02-28,Healthcare,22332.3,22505.1,21584.54,21600.41
2023-03-15,Healthcare,21596.63,21885.9,21394.21,21530.61
2023-03-31,Healthcare,21485.95,21977.08,21407.05,21883.5
2023-04-15,Healthcare,21934.51,22964.42,21853.8,22789.0
2023-04-30,Healthcare,22782.95,23066.29,22594.3,23033.93
2023-05-15,Healthcare,23029.33,23354.56,22979.01,23240.73
2023-05-31,Healthcare,23249.74,23748.14,22689.45,23681.37
2023-06-15,Healthcare,23707.42,24916.42,23695.17,24898.23
2023-06-30,Healthcare,24983.65,25870.89,24740.02,25814.46
2023-07-15,Healthcare,25812.13,26397.91,25581.23,26229.94
2023-07-31,Healthcare,26190.42,27871.49,26190.42,27736.45
2023-08-15,Healthcare,27720.53,28580.6,27224.85,27819.2
2023-08-31,Healthcare,27794.59,28263.72,27602.2,27894.79
2023-09-15,Healthcare,27930.69,28769.22,27711.61,28682.65
2023-09-30,Healthcare,28669.27,28783.02,27618.65,28497.52
2023-10-15,Healthcare,28510.68,28561.1,27627.9,28300.4
2023-10-31,Healthcare,28252.26,28467.41,26769.71,27271.79
2023-11-15,Healthcare,27313.42,29117.37,27231.39,28951.45
2023-11-30,Healthcare,29011.7,30431.71,28980.92,30374.52
2023-12-15,Healthcare,30462.98,30785.15,29979.32,30417.38
2023-12-31,Healthcare,30487.46,31608.82,29644.98,31549.21
2024-01-15,Healthcare,31648.06,32962.91,31588.31,32835.46
2024-01-31,Healthcare,32940.72,33857.61,31729.46,33816.0
2024-02-15,Healthcare,33915.67,35383.7,33588.56,35052.17
2024-02-29,Healthcare,35673.83,35875.08,34738.37,35079.32
2024-03-15,Healthcare,35204.87,35229.22,33491.98,33910.35
2024-03-31,Healthcare,33889.61,35173.77,33389.29,35052.84
2024-04-15,Healthcare,35334.98,35879.49,34712.63,34882.92
2024-04-30,Healthcare,34804.99,35739.29,34194.26,35405.71
2024-05-15,Healthcare,35448.09,35834.45,34342.0,35165.13
2024-05-31,Healthcare,35323.87,35984.24,34707.77,34889.53
2024-06-15,Healthcare,35492.18,37336.0,33082.29,37304.76
2024-06-30,Healthcare,37369.55,37388.62,36558.31,37110.33
2024-07-15,Healthcare,37229.85,38919.1,37040.56,38781.32
2024-07-31,Healthcare,38889.75,40604.07,37880.94,40519.01
2024-08-15,Healthcare,40716.38,41327.84,39691.2,40784.56
2024-08-31,Healthcare,41058.71,43238.92,40866.72,43177.32
2024-09-15,Healthcare,43427.56,44451.06,42566.69,44309.16
2024-09-30,Healthcare,44558.06,44579.96,43404.73,44235.58
2024-10-15,Healthcare,44278.64,44881.56,42863.66,44748.47
2024-10-31,Healthcare,44766.43,44891.11,42537.14,43914.98
2024-11-15,Healthcare,44294.19,44906.33,42353.39,42509.23
2024-11-30,Healthcare,42567.41,43706.85,41884.73,43665.51
2024-12-15,Healthcare,43940.8,44651.24,43503.9,44049.87
2024-12-31,Healthcare,44134.54,45435.27,43617.44,45276.58
2025-01-15,Healthcare,45395.47,45806.79,42361.94,42492.56
2025-01-31,Healthcare,42709.85,43419.41,39931.03,41802.57
2025-02-15,Healthcare,42003.69,43351.09,39625.77,39887.39
2025-02-28,Healthcare,39613.41,40531.2,38073.56,38211.72
2020-01-15,It,15520.67,16198.18,15491.0,16143.16
2020-01-31,It,16183.2,16324.27,15832.46,15871.46
2020-02-15,It,15876.21,16509.67,15718.11,16332.89
2020-02-29,It,16388.45,16586.52,14931.09,14987.2
2020-03-15,It,15101.2,15854.72,11467.8,13295.07
2020-03-31,It,13180.04,13180.04,10937.37,12842.72
2020-04-15,It,12855.12,12994.11,11737.46,12711.29
2020-04-30,It,12453.12,14322.06,12224.39,14235.04
2020-05-15,It,13844.81,14177.97,13214.36,13314.15
2020-05-31,It,13450.02,14237.26,13277.41,14067.3
2020-06-15,It,14202.25,14961.95,14136.41,14346.5
2020-06-30,It,14575.59,15180.73,14334.06,14886.92
2020-07-15,It,14891.32,16725.81,14835.1,16511.48
2020-07-31,It,17212.29,18551.26,16923.02,18251.06
2020-08-15,It,18297.61,18512.52,17898.56,18194.73
2020-08-31,It,18238.19,18526.59,17893.69,18055.38
2020-09-15,It,18043.23,19858.27,17854.42,19645.8
2020-09-30,It,19719.23,20360.62,19024.39,19979.89
2020-10-15,It,20137.43,22808.87,20060.69,21716.56
2020-10-31,It,21817.49,22232.73,20781.77,21058.79
2020-11-15,It,21151.71,22170.3,20770.79,21743.04
2020-11-30,It,21836.28,22351.18,21231.04,21635.41
2020-12-15,It,21743.4,22947.53,21649.52,22624.21
2020-12-31,It,22734.67,24426.18,22440.23,24248.26
2021-01-15,It,24284.8,27074.01,24264.21,26352.98
2021-01-31,It,26393.35,26813.06,24729.2,24820.69
2021-02-15,It,24874.53,26381.17,24603.27,25813.42
2021-02-28,It,25991.65,25991.65,23978.4,24423.97
2021-03-15,It,24710.34,26654.22,24614.44,26370.43
2021-03-31,It,26473.7,27028.27,25390.89,26543.24
2021-04-15,It,26746.69,28385.91,26008.68,26747.21
2021-04-30,It,26906.95,27099.08,26121.16,26305.95
2021-05-15,It,26199.56,27023.81,26006.44,26131.56
2021-05-31,It,26215.9,27910.85,26137.49,27584.81
2021-06-15,It,27683.83,29060.63,27170.03,28908.23
2021-06-30,It,28986.72,30290.27,28803.73,30135.93
2021-07-15,It,30219.83,30507.48,29328.96,30414.06
2021-07-31,It,30487.66,31177.45,29702.79,30846.54
2021-08-15,It,31016.56,33045.29,30966.67,32951.9
2021-08-31,It,32973.46,34301.39,32701.16,34180.47
2021-09-15,It,34316.94,35438.27,33660.23,35353.89
2021-09-30,It,35477.04,36619.39,34074.96,34418.54
2021-10-15,It,34340.48,35995.37,34124.36,35045.09
2021-10-31,It,35324.44,36595.76,33379.84,33491.39
2021-11-15,It,33693.0,35656.65,33692.18,35468.81
2021-11-30,It,35536.82,35833.76,33232.89,34382.15
2021-12-15,It,34489.76,35730.35,34140.12,35056.62
2021-12-31,It,35350.19,38028.65,35020.71,37844.49
2022-01-15,It,37905.15,38503.68,36855.01,38441.55
2022-01-31,It,38434.64,38713.3,33308.79,34735.97
2022-02-15,It,35236.93,35780.67,33566.52,34678.47
2022-02-28,It,34900.69,34966.41,32230.72,33502.75
2022-03-15,It,33416.19,35958.31,32858.87,34996.87
2022-03-31,It,35543.35,36673.15,35284.15,36402.74
2022-04-15,It,36383.05,36902.89,34473.06,34598.82
2022-04-30,It,33393.17,33503.16,31633.68,31989.9
2022-05-15,It,31720.14,31859.74,29713.35,29967.28
2022-05-31,It,30113.45,31161.89,27976.84,30128.59
2022-06-15,It,30274.61,31018.09,28012.31,28244.01
2022-06-30,It,28592.86,28939.22,26827.24,28313.08
2022-07-15,It,28224.55,28983.06,26847.84,27122.9
2022-07-31,It,27412.01,29643.08,27410.37,29488.38
2022-08-15,It,29772.56,30721.49,29284.64,30350.8
2022-08-31,It,30502.71,30911.92,27947.6,28914.8
2022-09-15,It,28577.47,29907.5,28067.67,28270.51
2022-09-30,It,28096.41,28157.03,26742.69,27488.42
2022-10-15,It,27441.94,28748.34,27115.4,28338.37
2022-10-31,It,28233.45,29057.38,28131.1,28930.65
2022-11-15,It,29072.4,30052.94,28453.75,29997.11
2022-11-30,It,29987.44,30722.43,29221.51,30511.1
2022-12-15,It,30810.69,31232.63,28863.06,29155.38
2022-12-31,It,28935.77,29213.31,28078.26,28671.86
2023-01-15,It,28741.39,29094.33,27970.21,28955.47
2023-01-31,It,29091.61,30321.86,28940.52,29655.45
2023-02-15,It,29813.57,30857.01,29533.58,30733.87
2023-02-28,It,30822.0,31300.14,29341.98,29404.44
2023-03-15,It,29432.73,30080.44,28383.63,28489.06
2023-03-31,It,28407.83,28856.28,27457.22,28478.99
2023-04-15,It,28600.38,28873.44,28143.15,28235.2
2023-04-30,It,26962.35,27532.31,26314.34,27503.49
2023-05-15,It,27551.23,28229.9,27518.08,28079.31
2023-05-31,It,28161.5,29583.49,27753.29,29346.42
2023-06-15,It,29409.78,29633.86,28621.61,29025.99
2023-06-30,It,29033.46,29918.13,28785.37,29876.53
2023-07-15,It,29952.41,31364.81,29388.92,31296.36
2023-07-31,It,31336.57,32046.72,29764.27,30276.57
2023-08-15,It,30279.86,31383.05,30068.78,31218.63
2023-08-31,It,31321.76,31770.2,30844.64,31528.24
2023-09-15,It,31503.01,33529.02,31503.01,33468.3
2023-09-30,It,33398.42,33398.42,31812.07,32065.34
2023-10-15,It,32049.08,33308.88,31722.68,32207.95
2023-10-31,It,32189.39,32390.88,30440.8,31060.45
2023-11-15,It,31084.94,32072.02,30767.52,32022.51
2023-11-30,It,32209.32,33308.79,32061.3,33227.34
2023-12-15,It,33336.72,36527.11,33021.11,36375.03
2023-12-31,It,36358.33,36712.08,34842.94,36011.09
2024-01-15,It,36004.33,38370.51,34861.46,37785.92
2024-01-31,It,37772.11,38053.37,36835.13,37358.72
2024-02-15,It,37360.23,39158.87,37183.09,38605.47
2024-02-29,It,39085.04,39142.65,37895.9,38412.09
2024-03-15,It,38519.24,38568.46,36755.12,37926.76
2024-03-31,It,37914.31,37953.19,35408.47,35644.77
2024-04-15,It,35952.46,36425.58,35108.51,35217.1
2024-04-30,It,34874.66,34998.37,33677.81,34094.78
2024-05-15,It,34034.2,34362.08,33372.27,33908.71
2024-05-31,It,34096.39,34883.21,33123.83,33198.71
2024-06-15,It,33993.47,36031.99,31939.98,35506.07
2024-06-30,It,35597.76,37161.2,35542.36,36951.36
2024-07-15,It,36928.57,40353.27,36896.85,39750.31
2024-07-31,It,39857.47,42251.21,39610.27,41706.91
2024-08-15,It,41597.91,41852.16,38640.08,40450.84
2024-08-31,It,40991.65,43596.41,40807.3,43486.56
2024-09-15,It,43617.6,44158.53,42472.57,43984.14
2024-09-30,It,44023.07,44165.12,42110.97,42369.66
2024-10-15,It,42365.72,43708.31,41990.0,43162.28
2024-10-31,It,43061.21,43310.32,40212.69,40428.31
2024-11-15,It,40722.42,42685.98,40001.65,42078.85
2024-11-30,It,42198.94,43920.89,40810.19,42783.48
2024-12-15,It,42742.21,45791.73,42495.33,45687.93
2024-12-31,It,45556.46,45723.45,42429.5,43187.78
2025-01-15,It,43257.43,44323.1,42617.39,43077.11
2025-01-31,It,43382.87,43601.51,40920.28,41955.58
2025-02-15,It,42017.89,42713.78,40251.56,40576.64
2025-02-28,It,40353.2,40623.35,36557.86,36679.01
2020-01-15,Metal,10442.96,10869.86,10165.74,10848.57
2020-01-31,Metal,10858.01,10858.01,9459.99,9494.1
2020-02-15,Metal,9500.35,10020.39,9076.01,9639.21
2020-02-29,Metal,9670.8,9690.94,8184.41,8240.65
2020-03-15,Metal,8436.32,8656.64,5702.33,6998.5
2020-03-31,Metal,6780.0,6823.45,5336.05,5713.28
2020-04-15,Metal,5720.77,6565.17,5381.81,6337.1
2020-04-30,Metal,6318.29,6769.42,5834.18,6745.97
2020-05-15,Metal,6494.11,6598.09,6005.97,6322.08
2020-05-31,Metal,6362.92,6848.59,6052.24,6805.26
2020-06-15,Metal,6883.81,7630.0,6773.52,6969.59
2020-06-30,Metal,7106.07,7687.37,6932.5,7210.02
2020-07-15,Metal,7243.98,7689.93,7152.38,7455.3
2020-07-31,Metal,7457.3,7970.32,7321.29,7825.67
2020-08-15,Metal,7850.43,8908.08,7774.09,8742.41
2020-08-31,Metal,8784.81,9373.84,8770.91,8833.73
2020-09-15,Metal,8832.97,9288.58,8401.51,8725.32
2020-09-30,Metal,8747.02,8819.1,7843.45,8304.23
2020-10-15,Metal,8366.11,8640.17,7858.99,7912.62
2020-10-31,Metal,7961.53,8720.43,7913.53,8207.51
2020-11-15,Metal,8238.15,9526.84,8139.85,9461.93
2020-11-30,Metal,9551.65,10353.75,9507.49,10218.88
2020-12-15,Metal,10336.7,11424.63,10236.86,11352.11
2020-12-31,Metal,11434.64,11697.63,10487.0,11599.41
2021-01-15,Metal,11616.17,12903.44,11551.77,12345.75
2021-01-31,Metal,12326.38,12384.19,10972.91,11031.12
2021-02-15,Metal,11043.57,12864.33,11021.3,12489.44
2021-02-28,Metal,12518.5,14167.01,12514.69,13719.16
2021-03-15,Metal,13914.29,14625.09,13561.41,14078.43
